playerID,yearID,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,BAbip,lgOBP,lgSLG,OPS+
mclouna01,2008,597,113,165,46,4,26,94,65,93,11,12,6,0.356,0.497,0.853,0.287,0.333,0.416,126
mclouna01,2009,168,27,43,7,1,9,34,21,29,0,4,2,0.349,0.47,0.819,0.258,0.333,0.418,117
mclouna01,2009,339,59,87,20,1,11,36,47,70,1,5,2,0.354,0.419,0.773,0.292,0.333,0.418,107
mclouna01,2010,242,30,46,12,1,6,24,33,57,2,5,2,0.298,0.322,0.62,0.221,0.325,0.403,72
mclouna01,2011,267,35,61,12,2,4,16,44,52,4,3,0,0.344,0.333,0.677,0.27,0.321,0.399,91
mclouna01,2012,209,35,56,12,1,7,18,22,43,1,2,1,0.342,0.435,0.777,0.306,0.319,0.405,115
mclouna01,2013,531,76,137,31,4,12,36,53,86,1,4,1,0.329,0.399,0.729,0.288,0.318,0.396,104
mclouna01,2014,139,10,24,6,0,1,7,16,35,1,5,1,0.28,0.237,0.517,0.221,0.314,0.386,51
mcmahry01,2018,181,17,42,9,1,5,19,18,64,2,2,1,0.307,0.376,0.683,0.327,0.318,0.409,88
mcmilbi01,2000,123,20,37,7,1,4,24,19,19,0,1,4,0.388,0.472,0.859,0.317,0.345,0.437,120
mcmilbi01,2003,153,15,41,11,0,6,26,19,36,1,2,1,0.354,0.458,0.812,0.313,0.333,0.422,115
mcneije01,2018,225,35,74,11,6,3,19,14,24,1,5,0,0.381,0.471,0.852,0.359,0.318,0.409,135
mcpheda01,2005,205,29,50,14,2,8,26,14,64,0,1,0,0.295,0.449,0.744,0.316,0.33,0.419,97
mcpheda01,2006,115,16,30,4,0,7,13,6,40,0,0,0,0.298,0.478,0.776,0.338,0.337,0.432,99
mcraebr01,1999,298,35,66,12,1,8,36,39,57,1,5,2,0.32,0.349,0.669,0.247,0.345,0.434,73
meadoau01,2018,154,16,45,8,2,5,13,8,35,2,1,2,0.327,0.468,0.795,0.345,0.318,0.409,117
mearepa01,2000,462,55,111,22,2,13,47,36,91,6,8,3,0.305,0.381,0.685,0.271,0.345,0.437,76
mearepa01,2001,270,27,57,11,1,4,25,10,45,3,2,1,0.244,0.304,0.548,0.239,0.332,0.427,45
medicto01,2014,240,31,56,11,2,9,27,14,75,0,4,1,0.286,0.408,0.694,0.299,0.314,0.386,97
melhuad01,2004,214,23,55,11,0,11,31,16,47,1,0,0,0.309,0.463,0.771,0.282,0.335,0.428,100
melhuad01,2006,128,10,28,8,0,4,18,9,34,1,1,1,0.273,0.375,0.648,0.264,0.337,0.432,68
melusmi01,2000,337,47,101,21,0,14,69,55,74,10,4,3,0.401,0.487,0.888,0.345,0.345,0.437,128
menchke01,2002,366,52,95,20,2,15,60,31,83,0,8,5,0.327,0.448,0.775,0.293,0.331,0.417,106
menchke01,2003,125,15,40,12,0,2,11,10,17,0,3,1,0.381,0.464,0.845,0.355,0.333,0.422,124
menchke01,2004,438,69,122,30,3,26,71,33,63,2,6,4,0.335,0.539,0.874,0.272,0.335,0.428,126
menchke01,2005,557,71,147,33,3,25,73,50,68,4,5,3,0.328,0.469,0.797,0.261,0.33,0.419,111
menchke01,2006,126,9,29,6,1,1,18,4,17,0,0,3,0.248,0.317,0.566,0.252,0.337,0.432,47
menchke01,2006,320,36,91,18,1,12,50,23,42,5,4,2,0.338,0.459,0.797,0.295,0.337,0.432,107
menchke01,2007,288,39,77,20,3,8,37,16,21,2,1,3,0.305,0.441,0.746,0.263,0.336,0.423,95
menchke01,2008,115,18,28,11,1,0,10,14,18,2,0,2,0.321,0.357,0.677,0.283,0.333,0.416,82
mendedo01,2001,118,11,18,2,1,1,5,5,37,2,3,0,0.206,0.212,0.418,0.213,0.332,0.427,12
menecfr01,2000,145,31,37,9,1,6,26,20,45,0,1,2,0.345,0.455,0.8,0.323,0.345,0.437,104
menecfr01,2001,471,82,114,22,2,12,60,79,97,0,19,6,0.369,0.374,0.742,0.277,0.332,0.427,99
menecfr01,2002,132,22,27,7,0,3,15,20,32,0,1,1,0.312,0.326,0.637,0.245,0.331,0.417,72
menecfr01,2004,236,40,71,13,4,9,25,36,44,1,3,0,0.4,0.504,0.904,0.339,0.335,0.428,137
menecfr01,2005,148,22,32,7,0,4,13,25,33,0,6,0,0.352,0.345,0.697,0.252,0.33,0.419,89
mercejo03,2013,333,33,95,22,2,8,27,22,62,6,4,1,0.336,0.435,0.772,0.33,0.318,0.396,116
mercejo03,2014,506,56,129,27,2,12,55,35,89,12,4,5,0.305,0.387,0.693,0.285,0.314,0.386,97
mercejo03,2015,394,34,96,21,0,3,34,27,73,7,2,3,0.293,0.32,0.613,0.29,0.317,0.405,71
mercejo03,2016,519,66,133,22,3,11,59,51,83,8,5,2,0.328,0.374,0.701,0.286,0.322,0.417,92
mercejo03,2017,502,52,128,24,5,14,58,51,88,13,3,2,0.326,0.406,0.733,0.284,0.324,0.426,96
mercejo03,2018,394,43,99,29,2,6,39,32,87,9,6,3,0.315,0.381,0.696,0.306,0.318,0.409,92
merceor01,1999,194,25,52,12,1,8,26,26,27,0,0,1,0.353,0.464,0.817,0.275,0.345,0.434,109
merceor01,2001,137,19,36,6,1,6,29,14,32,1,1,1,0.333,0.453,0.786,0.3,0.332,0.427,106
merceor01,2002,251,35,72,13,3,6,30,26,50,5,0,3,0.35,0.434,0.784,0.333,0.331,0.417,110
merceor01,2003,212,20,49,17,2,3,26,15,33,2,1,2,0.283,0.373,0.655,0.258,0.333,0.422,73
merlolo01,1999,126,18,32,7,0,1,13,8,16,0,2,1,0.307,0.333,0.64,0.282,0.345,0.434,66
merlolo01,2000,128,10,41,11,2,0,18,4,22,1,1,2,0.341,0.438,0.778,0.38,0.345,0.437,99
merlolo01,2001,146,21,39,10,0,3,13,6,31,0,3,2,0.306,0.397,0.703,0.316,0.332,0.427,85
merlolo01,2002,194,28,48,12,2,4,18,20,35,0,5,1,0.332,0.392,0.724,0.282,0.331,0.417,94
merlolo01,2003,151,20,41,7,2,1,17,22,33,2,1,3,0.362,0.364,0.726,0.333,0.333,0.422,95
merlolo01,2004,190,25,55,12,1,4,28,14,41,1,3,3,0.343,0.426,0.769,0.345,0.335,0.428,102
merriwh01,2016,311,44,88,22,3,2,29,19,72,1,0,1,0.323,0.392,0.716,0.361,0.322,0.417,94
merriwh01,2017,587,80,169,32,6,19,78,29,88,0,6,7,0.324,0.46,0.784,0.308,0.324,0.426,108
merriwh01,2018,632,88,192,43,3,12,60,61,114,2,6,6,0.367,0.438,0.806,0.352,0.318,0.409,122
mesorde01,2012,165,17,35,8,0,5,14,17,33,4,1,1,0.288,0.352,0.64,0.234,0.319,0.405,77
mesorde01,2013,323,31,77,13,0,9,42,24,61,4,0,5,0.287,0.362,0.649,0.264,0.318,0.396,82
mesorde01,2014,384,54,105,25,0,25,80,41,103,4,12,3,0.359,0.534,0.893,0.309,0.314,0.386,153
mesorde01,2017,141,17,30,5,1,6,14,18,38,0,5,1,0.321,0.39,0.711,0.245,0.324,0.426,91
mesorde01,2018,203,23,45,8,0,10,30,23,42,3,2,1,0.306,0.409,0.715,0.23,0.318,0.409,96
metcatr01,2007,161,25,41,12,1,5,21,13,41,0,0,2,0.307,0.435,0.742,0.308,0.336,0.423,94
meyerch02,1999,142,17,33,9,0,0,4,9,27,1,3,0,0.292,0.296,0.588,0.287,0.345,0.434,53
michaja01,2002,105,16,28,10,3,2,11,13,33,1,1,2,0.347,0.476,0.823,0.361,0.331,0.417,119
michaja01,2003,109,20,36,11,0,5,17,15,22,1,1,0,0.416,0.569,0.985,0.378,0.333,0.422,160
michaja01,2004,299,44,82,12,0,10,40,42,80,1,2,3,0.364,0.415,0.779,0.34,0.335,0.428,106
michaja01,2005,289,54,88,16,2,4,31,44,45,1,4,4,0.399,0.415,0.814,0.344,0.33,0.419,120
michaja01,2006,494,77,132,32,1,9,55,43,101,0,3,6,0.326,0.391,0.717,0.315,0.337,0.432,87
michaja01,2007,267,43,72,11,1,7,39,20,50,1,3,3,0.324,0.397,0.721,0.305,0.336,0.423,90
michaja01,2008,228,25,52,9,1,8,44,23,52,0,1,1,0.3,0.382,0.682,0.26,0.333,0.416,82
michaja01,2009,135,17,32,12,1,4,16,16,38,0,1,0,0.322,0.43,0.752,0.301,0.333,0.418,100
michaja01,2010,186,23,47,14,1,8,26,12,29,1,4,1,0.31,0.468,0.778,0.26,0.325,0.403,112
michaja01,2011,156,10,31,9,0,2,10,11,31,1,1,0,0.256,0.295,0.551,0.236,0.321,0.399,54
middlwi01,2012,267,34,77,14,0,15,54,13,70,0,3,3,0.325,0.509,0.835,0.335,0.319,0.405,128
middlwi01,2013,348,41,79,18,0,17,49,20,98,3,2,3,0.271,0.425,0.696,0.263,0.318,0.396,93
middlwi01,2014,215,14,41,10,0,2,19,15,70,1,4,0,0.256,0.265,0.522,0.273,0.314,0.386,50
middlwi01,2015,255,23,54,7,2,9,29,11,60,0,0,4,0.241,0.361,0.602,0.237,0.317,0.405,65
mientdo01,1999,327,34,75,21,3,2,32,43,51,3,4,2,0.324,0.33,0.655,0.264,0.345,0.434,70
mientdo01,2001,543,77,166,39,1,15,74,67,92,6,9,7,0.387,0.464,0.851,0.341,0.332,0.427,125
mientdo01,2002,467,60,122,29,1,10,64,74,69,8,6,7,0.365,0.392,0.756,0.284,0.331,0.417,104
mientdo01,2003,487,67,146,38,1,11,65,74,55,4,5,6,0.393,0.45,0.843,0.316,0.333,0.422,125
mientdo01,2004,107,13,23,6,1,1,10,10,18,0,1,1,0.286,0.318,0.603,0.247,0.335,0.428,60
mientdo01,2004,284,34,70,18,0,5,25,38,38,2,3,1,0.34,0.363,0.703,0.269,0.335,0.428,86
mientdo01,2005,275,36,66,13,0,11,29,32,39,7,2,2,0.322,0.407,0.729,0.242,0.33,0.419,95
mientdo01,2006,314,37,89,24,2,4,43,35,50,1,5,5,0.359,0.411,0.77,0.321,0.337,0.432,102
mientdo01,2007,166,26,46,12,0,5,24,16,23,0,3,1,0.349,0.44,0.789,0.295,0.336,0.423,108
mientdo01,2008,285,37,79,19,2,2,30,44,28,3,2,3,0.374,0.379,0.753,0.298,0.333,0.416,103
mieskma01,1999,109,13,31,5,0,5,22,6,22,1,0,2,0.316,0.468,0.784,0.31,0.345,0.434,99
milesaa01,2004,522,75,153,15,3,6,47,29,53,0,2,6,0.329,0.368,0.697,0.313,0.335,0.428,84
milesaa01,2005,324,37,91,12,3,2,28,8,38,1,4,1,0.306,0.355,0.661,0.312,0.33,0.419,77
milesaa01,2006,426,48,112,20,5,2,30,38,42,9,2,3,0.324,0.347,0.672,0.286,0.337,0.432,76
milesaa01,2007,414,55,120,16,1,2,32,25,40,1,1,5,0.328,0.348,0.676,0.313,0.336,0.423,80
milesaa01,2008,379,49,120,15,2,4,31,23,37,2,0,1,0.355,0.398,0.753,0.342,0.333,0.416,102
milesaa01,2009,157,17,29,7,1,0,5,8,21,1,0,0,0.224,0.242,0.466,0.213,0.333,0.418,25
milesaa01,2010,139,14,39,5,0,0,9,6,14,1,1,2,0.311,0.317,0.627,0.307,0.325,0.403,74
milesaa01,2011,454,49,125,17,3,3,45,25,49,1,3,5,0.314,0.346,0.66,0.3,0.321,0.399,85
millake01,1999,351,48,100,17,4,9,67,40,64,2,7,8,0.362,0.433,0.795,0.318,0.345,0.434,105
millake01,2000,259,36,67,14,3,14,42,36,47,0,8,2,0.364,0.498,0.862,0.265,0.345,0.437,119
millake01,2001,449,62,141,39,5,20,85,39,70,2,5,2,0.374,0.557,0.931,0.335,0.332,0.427,143
millake01,2002,438,58,134,41,0,16,57,40,74,0,5,6,0.366,0.509,0.875,0.333,0.331,0.417,133
millake01,2003,544,83,150,30,1,25,96,60,108,5,5,9,0.348,0.472,0.82,0.298,0.333,0.422,116
millake01,2004,508,74,151,36,0,18,74,57,91,0,17,6,0.383,0.474,0.857,0.328,0.335,0.428,125
millake01,2005,449,57,122,28,1,9,50,54,74,0,8,8,0.355,0.399,0.753,0.302,0.33,0.419,103
millake01,2006,430,64,117,26,0,15,64,59,74,3,12,2,0.374,0.437,0.811,0.297,0.337,0.432,112
millake01,2007,476,63,121,26,1,17,63,76,94,2,8,2,0.365,0.42,0.785,0.283,0.336,0.423,108
millake01,2008,531,73,124,25,0,20,72,71,93,3,2,6,0.323,0.394,0.717,0.245,0.333,0.416,92
millake01,2009,251,29,56,14,0,7,29,31,49,0,1,0,0.311,0.363,0.674,0.251,0.333,0.418,80
millebr02,2013,306,41,81,11,6,8,36,24,52,0,1,2,0.318,0.418,0.737,0.294,0.318,0.396,106
millebr02,2014,367,47,81,15,4,10,36,34,95,2,2,3,0.288,0.365,0.653,0.268,0.314,0.386,86
millebr02,2015,438,44,113,22,4,11,46,47,101,0,2,6,0.329,0.402,0.73,0.307,0.317,0.405,103
millebr02,2016,548,73,133,29,6,30,81,47,149,0,3,3,0.304,0.482,0.786,0.277,0.322,0.417,110
millebr02,2017,338,43,68,13,3,9,40,63,110,4,2,4,0.327,0.337,0.664,0.265,0.324,0.426,80
millebr02,2018,156,16,40,10,1,5,21,16,51,0,0,2,0.322,0.429,0.751,0.343,0.318,0.409,106
milleco01,2002,114,9,29,10,0,3,15,9,20,2,4,1,0.328,0.421,0.749,0.283,0.331,0.417,100
milleda02,1999,296,35,80,19,0,11,47,19,78,3,2,3,0.316,0.446,0.762,0.329,0.345,0.434,94
milleda02,2000,324,43,89,24,0,10,44,36,74,4,1,2,0.347,0.441,0.788,0.326,0.345,0.437,101
milleda02,2001,380,45,103,19,0,13,47,35,80,9,4,2,0.337,0.424,0.761,0.311,0.332,0.427,101
milleda02,2002,297,40,74,22,0,11,42,38,88,5,3,0,0.34,0.434,0.775,0.318,0.331,0.417,107
milleda02,2003,352,34,82,19,1,9,36,39,91,6,1,1,0.31,0.369,0.68,0.289,0.333,0.422,81
milleda02,2004,397,39,108,25,0,9,58,39,87,0,2,2,0.339,0.403,0.742,0.327,0.335,0.428,95
milleda02,2005,385,50,105,25,1,9,43,37,94,6,4,3,0.34,0.413,0.753,0.337,0.33,0.419,102
milleda02,2006,331,34,83,28,0,6,38,33,86,7,4,5,0.322,0.39,0.711,0.316,0.337,0.432,86
milleda02,2007,186,19,44,9,0,4,24,14,39,0,3,3,0.296,0.349,0.646,0.274,0.336,0.423,71
millela02,2006,166,14,40,7,2,4,22,12,39,4,5,1,0.31,0.38,0.689,0.29,0.337,0.432,80
millela02,2007,184,27,50,9,1,7,29,13,42,2,7,1,0.341,0.446,0.787,0.316,0.336,0.423,107
millela02,2008,523,65,140,24,2,14,61,38,96,1,14,7,0.33,0.402,0.731,0.3,0.333,0.416,96
millela02,2009,220,20,64,11,0,4,20,12,37,0,3,2,0.333,0.395,0.729,0.331,0.333,0.418,94
millela02,2010,379,38,105,21,3,4,34,28,62,3,3,0,0.332,0.38,0.712,0.323,0.325,0.403,96
minorda01,2002,173,21,41,6,0,10,24,24,34,6,2,2,0.333,0.445,0.778,0.237,0.331,0.417,107
minorry01,1999,124,13,24,7,0,3,10,8,43,0,0,1,0.241,0.323,0.563,0.266,0.345,0.434,44
mirabdo01,2000,230,23,53,10,2,6,28,36,57,2,2,2,0.337,0.37,0.707,0.278,0.345,0.437,82
mirabdo01,2001,141,16,38,8,0,9,26,17,36,2,4,2,0.36,0.518,0.877,0.296,0.332,0.427,130
mirabdo01,2002,151,17,34,7,0,7,25,17,33,0,3,2,0.312,0.411,0.723,0.239,0.331,0.417,93
mirabdo01,2003,163,23,42,13,0,6,18,11,36,0,1,1,0.307,0.448,0.755,0.295,0.333,0.422,98
mirabdo01,2004,160,27,45,12,0,9,32,19,46,0,3,0,0.368,0.525,0.893,0.343,0.335,0.428,133
mirabdo01,2005,136,16,31,7,0,6,18,14,48,0,2,0,0.309,0.412,0.721,0.305,0.33,0.419,92
mirabdo01,2006,161,12,31,6,0,6,25,11,54,0,4,0,0.261,0.342,0.603,0.248,0.337,0.432,57
mirabdo01,2007,114,9,23,3,0,5,16,11,41,0,1,0,0.278,0.36,0.637,0.265,0.336,0.423,68
miranju01,2011,174,18,37,8,2,7,23,23,48,1,3,0,0.315,0.402,0.717,0.252,0.321,0.399,99
moellch01,2000,128,13,27,3,1,1,9,9,33,0,0,1,0.261,0.273,0.534,0.274,0.345,0.437,38
moellch01,2002,105,10,30,11,1,2,16,17,23,3,0,0,0.385,0.467,0.852,0.35,0.331,0.417,128
moellch01,2003,239,29,64,17,1,7,29,23,59,11,2,2,0.335,0.435,0.77,0.326,0.333,0.422,104
moellch01,2004,317,25,66,13,1,5,27,21,74,1,4,1,0.265,0.303,0.568,0.255,0.335,0.428,50
moellch01,2005,199,23,41,9,1,7,23,13,48,1,1,1,0.257,0.367,0.624,0.234,0.33,0.419,65
mohrdu01,2002,383,55,103,23,2,12,45,31,86,3,1,0,0.325,0.433,0.759,0.319,0.331,0.417,102
mohrdu01,2003,348,50,87,22,0,10,36,33,106,0,1,3,0.314,0.399,0.714,0.328,0.333,0.422,89
mohrdu01,2004,263,52,72,20,1,7,28,46,64,3,8,3,0.394,0.437,0.831,0.333,0.335,0.428,120
mohrdu01,2005,266,34,57,10,3,17,38,23,94,2,2,2,0.28,0.466,0.746,0.255,0.33,0.419,96
molinbe01,1999,101,8,26,5,0,1,10,6,6,0,2,0,0.312,0.337,0.649,0.266,0.345,0.434,68
molinbe01,2000,473,59,133,20,2,14,71,23,33,0,6,7,0.318,0.421,0.739,0.275,0.345,0.437,89
molinbe01,2001,325,31,85,11,0,6,40,16,51,3,8,4,0.309,0.351,0.66,0.29,0.332,0.427,75
molinbe01,2002,428,34,105,18,0,5,47,15,34,3,4,6,0.274,0.322,0.596,0.253,0.331,0.417,60
molinbe01,2003,409,37,115,24,0,14,71,13,31,2,2,4,0.304,0.443,0.746,0.274,0.333,0.422,96
molinbe01,2004,337,36,93,13,0,10,54,18,35,1,2,4,0.313,0.404,0.717,0.28,0.335,0.428,88
molinbe01,2005,410,45,121,17,0,15,69,27,41,2,1,6,0.336,0.446,0.782,0.294,0.33,0.419,108
molinbe01,2006,433,44,123,20,1,19,57,19,47,1,4,2,0.319,0.467,0.785,0.282,0.337,0.432,103
molinbe01,2007,497,38,137,19,1,19,81,15,53,2,2,2,0.298,0.433,0.731,0.276,0.336,0.423,91
molinbe01,2008,530,46,155,33,0,16,95,19,38,5,9,11,0.322,0.445,0.767,0.285,0.333,0.416,104
molinbe01,2009,491,52,130,25,1,20,80,13,68,3,5,11,0.285,0.442,0.727,0.266,0.333,0.418,91
molinbe01,2010,202,17,52,6,0,3,17,14,19,4,3,2,0.312,0.332,0.644,0.269,0.325,0.403,78
molinbe01,2010,175,10,42,6,1,2,19,10,15,0,1,4,0.279,0.32,0.599,0.247,0.325,0.403,65
molinjo01,2003,114,12,21,4,0,0,6,1,26,0,3,1,0.21,0.219,0.429,0.236,0.333,0.422,15
molinjo01,2004,203,26,53,10,2,3,25,10,52,0,0,0,0.296,0.374,0.67,0.338,0.335,0.428,76
molinjo01,2005,184,14,42,4,0,6,25,13,41,0,2,0,0.286,0.348,0.634,0.263,0.33,0.419,70
molinjo01,2006,225,18,54,17,0,4,22,9,49,0,2,2,0.273,0.369,0.642,0.287,0.337,0.432,66
molinjo01,2007,125,9,28,8,0,0,10,3,30,0,0,0,0.242,0.288,0.53,0.295,0.336,0.423,40
molinjo01,2008,268,32,58,17,0,3,18,12,52,0,6,3,0.263,0.313,0.576,0.255,0.333,0.416,54
molinjo01,2009,138,15,30,4,0,1,11,14,28,0,1,1,0.292,0.268,0.56,0.264,0.333,0.418,52
molinjo01,2010,167,13,41,4,0,6,12,9,36,1,5,0,0.304,0.377,0.681,0.28,0.325,0.403,87
molinjo01,2011,171,19,48,12,1,3,15,15,44,0,1,0,0.342,0.415,0.757,0.363,0.321,0.399,111
molinjo01,2012,251,27,56,9,0,8,32,20,60,0,2,0,0.286,0.355,0.64,0.262,0.319,0.405,77
molinjo01,2013,283,26,66,14,0,2,18,22,63,1,2,3,0.29,0.304,0.594,0.29,0.318,0.396,68
molinjo01,2014,225,4,40,2,0,0,10,14,55,0,2,2,0.23,0.187,0.417,0.233,0.314,0.386,22
molinya01,2004,135,12,36,6,0,2,15,13,20,3,0,1,0.329,0.356,0.684,0.298,0.335,0.428,81
molinya01,2005,385,36,97,15,1,8,49,23,30,3,2,3,0.295,0.358,0.654,0.254,0.33,0.419,75
molinya01,2006,417,29,90,26,0,6,49,26,41,2,8,2,0.274,0.321,0.595,0.226,0.337,0.432,56
molinya01,2007,353,30,97,15,0,6,40,34,43,5,3,4,0.34,0.368,0.708,0.295,0.336,0.423,88
molinya01,2008,444,37,135,18,0,7,56,32,29,4,1,5,0.349,0.392,0.74,0.31,0.333,0.416,99
molinya01,2009,481,45,141,23,1,6,54,50,39,2,6,1,0.366,0.383,0.749,0.309,0.333,0.418,102
molinya01,2010,465,34,122,19,0,6,62,42,51,6,7,5,0.329,0.342,0.671,0.281,0.325,0.403,86
molinya01,2011,475,55,145,32,1,14,65,33,44,4,1,4,0.349,0.465,0.814,0.311,0.321,0.399,125
molinya01,2012,505,65,159,28,0,22,76,45,55,4,5,5,0.373,0.501,0.874,0.316,0.319,0.405,141
molinya01,2013,505,68,161,44,0,12,80,30,55,4,3,3,0.359,0.477,0.836,0.338,0.318,0.396,133
molinya01,2014,404,40,114,21,0,7,38,28,55,4,6,6,0.333,0.386,0.719,0.307,0.314,0.386,106
molinya01,2015,488,34,132,23,2,4,61,32,59,3,0,9,0.31,0.35,0.66,0.295,0.317,0.405,84
molinya01,2016,534,56,164,38,1,8,58,39,63,1,6,2,0.36,0.427,0.787,0.335,0.322,0.417,114
molinya01,2017,501,60,137,27,1,18,82,28,74,4,4,9,0.312,0.439,0.751,0.285,0.324,0.426,99
molinya01,2018,459,55,120,20,0,20,74,29,66,0,9,6,0.314,0.436,0.75,0.264,0.318,0.409,105
moncayo01,2017,199,31,46,8,2,8,22,29,74,0,3,0,0.338,0.412,0.75,0.325,0.324,0.426,101
moncayo01,2018,578,73,136,32,6,17,61,67,217,1,1,2,0.315,0.4,0.714,0.344,0.318,0.409,97
mondera01,1999,601,98,152,29,5,33,99,71,134,6,3,5,0.332,0.483,0.815,0.271,0.345,0.434,108
mondera01,2000,388,78,105,22,2,24,67,32,73,0,3,3,0.329,0.523,0.852,0.276,0.345,0.437,115
mondera01,2001,572,88,144,26,4,27,84,73,128,3,6,2,0.342,0.453,0.794,0.279,0.332,0.427,109
mondera01,2002,299,51,67,16,1,15,45,31,57,1,3,2,0.301,0.435,0.736,0.227,0.331,0.417,95
mondera01,2002,270,39,65,18,0,11,43,28,46,2,2,2,0.315,0.43,0.744,0.251,0.331,0.417,98
mondera01,2003,162,27,49,8,1,8,22,18,31,0,1,2,0.372,0.512,0.884,0.328,0.333,0.422,133
mondera01,2003,361,56,93,23,3,16,49,38,66,6,2,2,0.33,0.471,0.801,0.274,0.333,0.422,111
mondera01,2005,142,17,30,7,1,4,17,12,35,3,0,1,0.271,0.359,0.63,0.25,0.33,0.419,68
mondera02,2016,135,16,25,1,3,2,13,6,48,0,2,0,0.231,0.281,0.512,0.271,0.322,0.417,39
mondera02,2018,275,47,76,13,3,14,37,11,77,0,1,1,0.306,0.498,0.804,0.335,0.318,0.409,118
monrocr01,2003,425,51,102,18,1,23,70,27,89,2,2,3,0.287,0.449,0.736,0.25,0.333,0.422,93
monrocr01,2004,447,65,131,27,3,18,72,29,79,1,2,3,0.337,0.488,0.824,0.32,0.335,0.428,115
monrocr01,2005,567,69,157,30,3,20,89,40,95,4,3,12,0.322,0.446,0.768,0.295,0.33,0.419,104
monrocr01,2006,541,89,138,35,2,28,92,37,126,3,1,6,0.301,0.482,0.783,0.28,0.337,0.432,101
monrocr01,2007,343,47,76,19,0,11,55,20,94,0,2,6,0.264,0.373,0.637,0.266,0.336,0.423,67
monrocr01,2008,163,22,33,9,0,8,29,16,48,1,0,0,0.274,0.405,0.679,0.234,0.333,0.416,80
montalu01,2008,112,18,33,6,1,3,14,4,20,0,0,1,0.316,0.446,0.763,0.333,0.333,0.416,102
monteje01,2012,515,46,134,20,0,15,62,29,99,4,2,7,0.298,0.386,0.685,0.292,0.319,0.405,89
monteje01,2013,101,6,21,1,1,3,9,8,21,0,0,1,0.264,0.327,0.59,0.231,0.318,0.396,66
monteje01,2015,112,11,25,6,0,5,19,4,32,0,0,0,0.25,0.411,0.661,0.267,0.317,0.405,80
montemi01,2007,214,30,48,7,0,10,37,20,35,2,3,6,0.292,0.397,0.689,0.217,0.336,0.423,81
montemi01,2008,184,24,47,16,1,5,18,19,49,3,2,1,0.33,0.435,0.765,0.321,0.333,0.416,104
montemi01,2009,425,61,125,30,0,16,59,38,78,5,3,2,0.355,0.478,0.832,0.327,0.333,0.418,121
montemi01,2010,297,36,79,20,2,9,43,29,71,3,2,3,0.332,0.438,0.77,0.318,0.325,0.403,111
montemi01,2011,493,65,139,36,1,18,86,47,97,10,8,4,0.351,0.469,0.82,0.317,0.321,0.399,127
montemi01,2012,486,65,139,25,2,15,88,73,130,6,12,2,0.391,0.438,0.829,0.362,0.319,0.405,131
montemi01,2013,413,44,95,14,0,11,42,51,110,4,5,6,0.318,0.344,0.662,0.282,0.318,0.396,87
montemi01,2014,489,40,119,23,0,13,72,56,97,11,9,6,0.329,0.37,0.699,0.275,0.314,0.386,101
montemi01,2015,347,36,86,11,0,15,53,49,103,5,4,3,0.345,0.409,0.754,0.306,0.317,0.405,110
montemi01,2016,241,33,52,8,1,8,33,38,58,5,3,2,0.327,0.357,0.684,0.249,0.322,0.417,87
mooread01,2010,205,12,40,6,0,4,15,8,63,1,2,2,0.23,0.283,0.513,0.257,0.325,0.403,41
mooresc02,2012,201,23,52,11,0,9,26,16,56,2,7,3,0.33,0.448,0.778,0.309,0.319,0.405,114
moorety01,2012,156,20,41,9,0,10,29,14,46,0,1,0,0.327,0.513,0.84,0.31,0.319,0.405,129
moorety01,2013,167,16,37,9,0,4,21,8,58,1,1,1,0.26,0.347,0.607,0.311,0.318,0.396,69
moorety01,2015,187,14,38,12,0,6,27,11,45,2,1,1,0.25,0.364,0.614,0.234,0.317,0.405,69
moorety01,2017,187,17,43,14,0,6,30,10,56,0,1,4,0.267,0.401,0.668,0.287,0.324,0.426,77
moraljo02,2009,119,14,37,6,0,0,7,14,22,1,0,1,0.381,0.361,0.742,0.378,0.333,0.418,101
moralke01,2006,197,21,46,10,1,5,22,17,28,1,0,1,0.293,0.371,0.664,0.248,0.337,0.432,73
moralke01,2007,119,12,35,10,0,4,15,6,21,2,1,0,0.333,0.479,0.812,0.33,0.336,0.423,112
moralke01,2009,566,86,173,43,2,34,108,46,117,10,2,8,0.355,0.569,0.924,0.329,0.333,0.418,143
moralke01,2010,193,29,56,5,0,11,39,12,31,3,5,1,0.346,0.487,0.833,0.296,0.325,0.403,127
moralke01,2012,484,61,132,26,1,22,73,31,116,1,4,3,0.32,0.467,0.787,0.315,0.319,0.405,116
moralke01,2013,602,64,167,34,0,23,80,49,114,6,5,1,0.336,0.449,0.785,0.309,0.318,0.396,119
moralke01,2014,154,12,36,11,0,1,18,6,27,1,0,2,0.259,0.325,0.584,0.273,0.314,0.386,67
moralke01,2014,213,16,44,9,0,7,24,21,41,2,3,2,0.285,0.347,0.632,0.222,0.314,0.386,81
moralke01,2015,569,81,165,41,2,22,106,58,103,4,8,4,0.362,0.485,0.847,0.319,0.317,0.405,134
moralke01,2016,558,65,147,24,0,30,93,48,120,2,7,5,0.327,0.468,0.795,0.283,0.322,0.417,114
moralke01,2017,557,67,139,25,0,28,85,43,132,2,5,3,0.308,0.445,0.753,0.278,0.324,0.426,100
